,Unnamed: 0,age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
1441,1441,42,no,travel_rarely,556.26,,13,3,,1,1442,2,male,69.53208262471655,4,2,healthcare representative,1,married,4492.84,11681.39,5,y,no,18,,3,part time,2,10.0,2,2.0,0,,0,0,4492.84,1981,53914.11,,,no
1442,1442,18,no,,290.04,,14,3,,1,1443,2,female,,3,1,research scientist,3,single,2342.59,6090.75,1,y,,16,3.0,3,,0,0.0,4,1.0,0,,0,0,2342.59,2005,,,,yes
1443,1443,31,yes,travel_rarely,304.98,,18,5,human resources,1,1444,4,male,,4,1,human resources,1,married,2463.33,6404.67,0,y,no,17,3.0,3,full time,0,2.0,4,3.0,1,,0,0,2463.33,1992,29560.0,,,yes
1444,1444,36,no,travel_rarely,556.26,,2,4,,1,1445,4,female,,3,2,research scientist,2,,,11681.39,4,y,yes,22,4.0,4,,1,,2,3.0,1,,0,0,,1987,53914.11,,,yes
1445,1445,32,no,travel_frequently,479.56,,10,4,marketing,1,1446,4,male,59.94444444444445,3,2,sales executive,4,,3873.33,10070.67,8,y,,13,3.0,3,part time,0,,2,4.0,0,,0,0,3873.33,1991,46480.0,,,yes
1446,1446,29,no,,556.26,,29,1,life sciences,1,1447,4,male,69.53208262471655,1,2,healthcare representative,3,divorced,,11681.39,8,y,no,17,,4,part time,2,11.0,3,,7,,1,6,,1994,53914.11,,,no
1447,1447,42,no,travel_rarely,290.04,,8,3,,1,1448,4,male,,3,1,laboratory technician,3,,2342.59,6090.75,4,y,no,13,,4,part time,0,,3,3.0,0,,0,0,2342.59,1981,28111.13,,,yes
1448,1448,29,no,travel_rarely,289.3,,6,1,,1,1449,4,male,,2,1,human resources,2,married,2336.67,6075.33,1,y,no,11,3.0,4,part time,0,,3,3.0,1,,0,0,2336.67,1994,28040.0,,,yes
1449,1449,29,yes,,251.64,,24,2,,1,1450,4,male,,2,1,research scientist,4,,2032.5,5284.5,1,y,yes,24,,2,part time,0,1.0,3,2.0,1,,1,0,2032.5,1994,24390.0,,,no
1450,1450,28,no,travel_rarely,294.67,sales,3,3,medical,1,1451,2,female,,3,1,sales representative,2,,2380.0,6188.0,1,y,no,19,3.0,4,,1,1.0,3,3.0,1,,0,0,2380.0,1995,,sales representative  -  sales,,yes
1451,1451,30,yes,,290.04,,9,3,,1,1452,2,male,,3,1,sales representative,4,,2342.59,6090.75,1,y,,13,3.0,3,,0,,3,2.0,1,,0,0,2342.59,1993,,,,no
1452,1452,22,yes,travel_rarely,290.04,research & development,7,1,life sciences,1,1453,4,male,,3,1,research scientist,2,single,2342.59,6090.75,1,y,,23,4.0,1,,0,1.0,2,3.0,1,,0,0,2342.59,2001,,research scientist  -  research & development,,yes
1453,1453,26,no,,302.61,,1,2,life sciences,1,1454,2,female,,2,1,research scientist,3,,2444.17,6354.83,1,y,yes,13,3.0,3,full time,1,1.0,3,2.0,1,,1,0,2444.17,1997,29330.0,,,no
1454,1454,44,no,travel_rarely,556.26,,1,4,,1,1455,2,male,,4,2,healthcare representative,1,,4492.84,11681.39,2,y,,15,3.0,4,part time,1,10.0,5,3.0,2,0.0,2,2,4492.84,1979,53914.11,,,yes
1455,1455,29,yes,travel_frequently,112.56,sales,24,3,technical degree,1,1456,3,male,14.070436507936508,4,1,sales representative,1,single,,2363.83,1,y,no,17,3.0,4,part time,0,1.0,3,,1,,0,0,,1994,10910.0,sales representative  -  sales,,yes
1456,1456,28,yes,travel_rarely,556.26,,13,2,marketing,1,1457,4,female,,3,2,sales executive,3,,4492.84,11681.39,3,y,yes,11,3.0,4,part time,0,6.0,0,3.0,2,,2,2,4492.84,1995,53914.11,,,yes
1457,1457,56,no,travel_rarely,556.26,,11,5,,1,1458,4,female,,2,2,sales executive,1,married,4492.84,11681.39,4,y,,16,3.0,3,part time,1,,3,3.0,0,,0,0,4492.84,1967,53914.11,,,yes
1458,1458,39,no,travel_rarely,531.45,,9,2,,1,1459,1,male,66.43154761904762,3,2,manufacturing director,1,married,,11160.5,1,y,no,25,4.0,4,part time,1,10.0,3,3.0,10,,7,9,,1984,51510.0,,,yes
1459,1459,58,no,,1582.77,,21,3,,1,1460,4,female,,3,4,manager,4,,,33238.2,4,y,yes,13,3.0,3,full time,1,,2,2.0,1,,0,0,,1965,153407.07,,,yes
1460,1460,42,no,travel_rarely,556.26,sales,12,4,marketing,1,1461,2,male,,3,2,sales executive,4,divorced,,11681.39,3,y,,12,,3,part time,2,14.0,4,3.0,0,,0,0,,1981,53914.11,sales executive  -  sales,,no
1461,1461,27,yes,,295.39,,22,3,,1,1462,1,female,,2,1,human resources,2,married,2385.83,6203.17,1,y,no,12,3.0,1,full time,0,,2,3.0,1,,0,0,2385.83,1996,28630.0,,,no
1462,1462,38,no,travel_rarely,294.87,,1,3,,1,1463,1,male,,2,1,sales representative,1,single,2381.67,6192.33,4,y,,14,3.0,1,,0,20.0,3,2.0,1,,0,0,2381.67,1985,,,,yes
1463,1463,32,no,,556.26,,5,4,life sciences,1,1464,4,male,,2,2,manufacturing director,4,,4492.84,11681.39,8,y,no,24,4.0,2,part time,0,,1,3.0,1,,0,0,4492.84,1991,53914.11,,,yes
1464,1464,31,no,,116.48,,2,1,medical,1,1465,4,female,,1,1,laboratory technician,4,,94083.0,2446.17,1,y,,11,3.0,3,part time,3,,4,3.0,1,,0,0,94083.0,1992,11290.0,,,yes
1465,1465,25,no,travel_rarely,290.04,,2,3,,1,1466,3,female,,3,1,human resources,2,,2342.59,6090.75,4,y,no,14,3.0,3,part time,0,6.0,3,3.0,2,,1,2,2342.59,1998,28111.13,,,no
1466,1466,40,no,,290.04,research & development,44,4,,1,1467,1,male,36.25443871706758,3,1,laboratory technician,4,married,2342.59,6090.75,8,y,no,19,3.0,3,part time,2,8.0,3,2.0,1,,0,0,2342.59,1983,28111.13,laboratory technician  -  research & development,,yes
1467,1467,39,no,non-travel,2004.79,,9,3,,1,1468,4,male,,3,5,manager,4,,16192.5,42100.5,2,y,,13,3.0,3,full time,0,,3,2.0,6,,1,3,16192.5,1984,194310.0,,,no
1468,1468,23,yes,,290.04,,9,3,,1,1469,4,male,,3,1,sales representative,1,married,2342.59,6090.75,1,y,no,19,3.0,1,,1,,3,,1,,1,0,2342.59,2000,,,,no
1469,1469,35,no,travel_rarely,1032.49,,26,4,life sciences,1,1470,3,female,,3,3,human resources,4,single,8339.32,21682.23,1,y,yes,16,3.0,3,part time,0,,2,,9,,1,7,8339.32,1988,100071.84,,,no
1470,1470,34,no,travel_rarely,238.13,,7,2,technical degree,1,1471,2,male,,3,1,sales representative,3,,1923.33,5000.67,0,y,yes,25,4.0,2,,1,12.0,4,3.0,11,,5,7,1923.33,1989,23080.0,,,yes
1471,1471,28,no,non-travel,221.21,,16,3,medical,1,1472,3,male,27.65079365079365,3,1,research scientist,3,single,,4645.33,1,y,no,14,3.0,3,part time,0,5.0,3,2.0,5,,1,4,,1995,21440.0,,,no
1472,1472,29,no,,554.36,,1,3,life sciences,1,1473,1,male,69.29464285714286,3,2,healthcare representative,1,married,4477.5,11641.5,0,y,no,12,3.0,1,part time,1,6.0,5,2.0,5,,0,2,4477.5,1994,53730.0,,,no
1473,1473,58,yes,travel_rarely,1032.49,,23,4,medical,1,1474,4,female,129.06091077207583,3,3,healthcare representative,4,married,8339.32,21682.23,1,y,,12,3.0,4,part time,1,40.0,3,2.0,40,,15,6,8339.32,1965,100071.84,,,yes
1474,1474,38,no,,1032.49,,3,3,life sciences,1,1475,1,male,129.06091077207583,3,3,sales executive,3,divorced,,21682.23,0,y,,12,3.0,3,part time,2,,6,2.0,16,,5,13,,1985,100071.84,,,yes
1475,1475,29,no,travel_frequently,1032.49,,1,1,,1,1476,2,female,,3,3,sales executive,4,married,,21682.23,1,y,,14,3.0,4,part time,1,11.0,5,3.0,11,,4,1,,1994,100071.84,,,yes
1476,1476,55,no,travel_rarely,1964.96,,1,3,medical,1,1477,4,male,,3,5,manager,1,single,15870.83,41264.17,0,y,,14,3.0,3,,0,37.0,2,3.0,36,,4,13,15870.83,1968,190450.0,,,yes
1477,1477,41,no,,1652.34,,2,4,,1,1478,4,male,,3,4,manager,2,,,34699.17,1,y,,19,3.0,2,full time,0,,2,3.0,22,,0,4,,1982,160150.0,,,yes
1478,1478,39,no,travel_rarely,991.82,research & development,1,3,,1,1479,3,male,,4,3,healthcare representative,4,,8010.83,20828.17,0,y,no,17,,1,,3,19.0,5,2.0,18,,3,7,8010.83,1984,,healthcare representative  -  research & development,,yes
1479,1479,38,no,,1187.54,,15,2,life sciences,1,1480,3,male,,2,3,research director,4,,,24938.33,0,y,,14,3.0,2,full time,1,,3,3.0,11,,2,9,,1985,115100.0,,,yes
1480,1480,43,no,,1582.77,,12,3,,1,1481,1,male,,2,4,research director,2,,12783.92,33238.2,1,y,no,11,3.0,3,,1,,3,,25,,3,9,12783.92,1980,,,,yes
1481,1481,31,no,,444.27,,7,2,,1,1482,2,female,,3,2,manufacturing director,1,married,3588.33,9329.67,1,y,no,12,3.0,2,part time,1,13.0,5,1.0,13,,3,12,3588.33,1992,43060.0,,,yes
1482,1482,50,no,travel_rarely,1758.71,research & development,29,4,life sciences,1,1483,2,male,,2,4,manager,3,married,14205.0,36933.0,0,y,no,15,3.0,2,full time,1,28.0,2,3.0,27,,15,7,14205.0,1973,170460.0,manager  -  research & development,,yes
1483,1483,33,no,non-travel,290.04,sales,8,1,life sciences,1,1484,2,female,36.25443871706758,2,1,sales representative,4,,2342.59,6090.75,0,y,,19,3.0,4,part time,0,,2,2.0,2,,2,2,2342.59,1990,28111.13,sales representative  -  sales,,no
1484,1484,26,yes,,210.68,,2,3,life sciences,1,1485,1,male,,3,1,research scientist,1,married,1701.67,4424.33,6,y,,14,3.0,2,,1,6.0,2,3.0,3,,1,2,1701.67,1997,,,,yes
1485,1485,38,no,travel_frequently,291.06,,3,4,,1,1486,3,male,,3,1,research scientist,3,,2350.83,6112.17,3,y,no,16,3.0,1,full time,1,8.0,2,3.0,2,,2,2,2350.83,1985,28210.0,,,no
1486,1486,46,no,,1973.98,,1,4,medical,1,1487,4,male,,3,5,research director,4,,15943.72,41453.67,9,y,no,17,3.0,4,,2,23.0,0,3.0,2,,2,2,15943.72,1977,191324.62,,,yes
1487,1487,21,no,,213.57,,25,1,,1,1488,4,female,26.69642857142857,2,1,research scientist,2,single,,4485.0,1,y,yes,11,3.0,3,part time,0,2.0,6,4.0,2,,2,2,,2002,20700.0,,,yes
1488,1488,31,no,travel_frequently,287.96,,20,3,,1,1489,3,male,35.995039682539684,4,1,sales representative,4,married,,6047.17,0,y,no,12,,1,part time,1,3.0,4,3.0,2,,2,2,,1992,27910.0,,,no
1489,1489,35,no,,556.26,,11,2,marketing,1,1490,4,male,69.53208262471655,3,2,sales executive,4,divorced,,11681.39,1,y,,11,3.0,4,part time,1,5.0,3,3.0,5,,0,2,,1988,53914.11,,,yes
1490,1490,34,no,,556.26,,2,2,,1,1491,4,male,,3,2,manufacturing director,3,single,,11681.39,2,y,no,11,3.0,4,part time,0,,3,,3,,0,2,,1989,53914.11,,,yes
1491,1491,33,yes,,848.51,,9,4,,1,1492,1,female,,3,2,sales executive,1,single,,17818.67,0,y,,17,3.0,1,full time,0,6.0,3,3.0,5,,0,3,,1990,82240.0,,,yes
1492,1492,31,yes,,269.29,research & development,15,3,medical,1,1493,3,male,,3,1,laboratory technician,3,,,5655.0,1,y,no,12,3.0,3,part time,1,,5,2.0,2,,2,2,,1992,26100.0,laboratory technician  -  research & development,,no
1493,1493,37,no,travel_rarely,591.29,,25,2,,1,1494,3,female,,2,2,healthcare representative,4,,,12417.17,7,y,no,13,3.0,3,full time,2,9.0,2,3.0,6,,1,3,,1986,57310.0,,,no
1494,1494,27,no,travel_rarely,261.96,,6,3,,1,1495,4,male,,2,1,research scientist,3,married,2115.83,5501.17,1,y,no,13,,3,,1,4.0,0,3.0,4,2.0,2,2,2115.83,1996,,,,no
1495,1495,35,no,travel_frequently,245.14,,4,4,other,1,1496,4,male,,2,1,laboratory technician,4,married,1980.0,5148.0,1,y,,13,3.0,2,part time,1,2.0,2,4.0,2,,2,2,1980.0,1988,23760.0,,,yes
1496,1496,56,no,,1973.98,,4,4,,1,1497,4,female,246.74801587301585,3,5,manager,1,divorced,15943.72,41453.67,4,y,no,13,3.0,4,full time,1,28.0,2,3.0,5,,4,2,15943.72,1967,191324.62,,,no
1497,1497,45,no,,290.04,research & development,7,3,medical,1,1498,1,female,,3,1,research scientist,3,,,6090.75,4,y,yes,19,3.0,3,part time,1,,2,,3,,0,2,,1978,28111.13,research scientist  -  research & development,,yes
1498,1498,43,no,travel_rarely,365.13,,2,3,life sciences,1,1499,2,male,,3,1,human resources,4,,2949.17,7667.83,0,y,no,13,3.0,2,full time,0,,5,3.0,9,,1,8,2949.17,1980,35390.0,,,yes
1499,1499,31,no,travel_rarely,564.16,,29,4,marketing,1,1500,1,female,,2,2,sales executive,4,,,11847.33,1,y,,14,3.0,1,full time,2,,3,3.0,12,,5,7,,1992,54680.0,,,yes
1500,1500,35,yes,,599.75,,27,3,,1,1501,3,male,74.96924603174602,3,2,sales executive,4,,4844.17,12594.83,1,y,,18,3.0,4,full time,0,,2,3.0,10,,7,7,4844.17,1988,58130.0,,,yes
1501,1501,35,no,non-travel,556.26,research & development,2,2,medical,1,1502,2,male,,3,2,manufacturing director,4,divorced,4492.84,11681.39,2,y,no,14,3.0,3,part time,1,15.0,6,3.0,7,,1,7,4492.84,1988,53914.11,manufacturing director  -  research & development,,no
1502,1502,30,no,,997.39,,47,3,medical,1,1503,4,female,,3,3,manufacturing director,3,single,8055.83,20945.17,9,y,no,14,3.0,2,part time,0,9.0,3,3.0,7,,0,2,8055.83,1993,96670.0,,,no
1503,1503,46,yes,travel_rarely,556.26,,21,2,medical,1,1504,4,female,69.53208262471655,3,2,healthcare representative,2,married,4492.84,11681.39,4,y,no,22,4.0,4,part time,1,13.0,2,4.0,9,7.0,3,7,4492.84,1977,53914.11,,,no
1504,1504,45,no,non-travel,531.76,,48,4,,1,1505,4,female,,3,2,sales executive,3,married,4295.0,11167.0,4,y,,22,4.0,2,,2,10.0,3,4.0,8,,5,7,4295.0,1978,,,,yes
1505,1505,43,no,travel_frequently,585.52,,2,4,life sciences,1,1506,1,male,,3,2,sales executive,4,married,4729.17,12295.83,1,y,,20,4.0,3,,1,7.0,5,3.0,7,,7,7,4729.17,1980,,,,no
1506,1506,46,yes,,754.62,,10,3,life sciences,1,1507,3,female,,3,3,sales executive,2,,6095.0,15847.0,5,y,,21,4.0,3,part time,3,14.0,2,3.0,8,,0,7,6095.0,1977,73140.0,,,no
1507,1507,40,no,travel_rarely,1582.77,research & development,1,4,,1,1508,1,male,,3,4,manager,1,,12783.92,33238.2,2,y,,11,3.0,1,full time,1,22.0,3,,19,,11,16,12783.92,1983,153407.07,manager  -  research & development,,yes
1508,1508,27,no,travel_rarely,556.26,sales,2,2,,1,1509,1,female,69.53208262471655,4,2,sales executive,3,single,4492.84,11681.39,0,y,no,14,3.0,2,part time,0,9.0,5,2.0,8,,0,7,4492.84,1996,53914.11,sales executive  -  sales,,yes
1509,1509,42,no,,1032.49,,6,3,medical,1,1510,3,male,,3,3,research director,1,married,8339.32,21682.23,9,y,no,13,3.0,2,,1,18.0,3,4.0,13,,5,7,8339.32,1981,100071.84,,,no
1510,1510,26,no,travel_frequently,290.04,,6,3,other,1,1511,3,male,36.25443871706758,4,1,laboratory technician,4,married,2342.59,6090.75,0,y,no,18,3.0,1,part time,1,8.0,3,3.0,7,,7,7,2342.59,1997,28111.13,,,yes
1511,1511,28,no,travel_frequently,556.26,,1,2,life sciences,1,1512,3,male,,2,2,sales executive,4,married,,11681.39,1,y,,12,3.0,3,part time,1,7.0,2,3.0,7,,0,7,,1995,53914.11,,,yes
1512,1512,31,no,travel_rarely,290.04,research & development,5,4,,1,1513,3,male,36.25443871706758,3,1,research scientist,4,married,,6090.75,0,y,,12,3.0,3,part time,1,,4,3.0,5,,0,3,,1992,28111.13,research scientist  -  research & development,,yes
1513,1513,31,no,travel_rarely,661.35,,2,3,human resources,1,1514,1,male,82.6686507936508,2,2,human resources,1,,5341.67,13888.33,3,y,no,12,3.0,4,full time,0,,1,3.0,2,,1,0,5341.67,1992,64100.0,,,yes
1514,1514,31,no,,290.04,research & development,2,4,,1,1515,3,male,,3,1,research scientist,4,,,6090.75,0,y,,18,3.0,2,part time,1,3.0,2,1.0,2,,2,2,,1992,28111.13,research scientist  -  research & development,,yes
1515,1515,52,yes,,509.79,,8,4,medical,1,1516,3,male,,2,2,research scientist,2,,4117.5,10705.5,2,y,no,15,,1,part time,0,11.0,3,2.0,8,,7,7,4117.5,1971,49410.0,,,no
1516,1516,28,yes,,290.04,,2,4,medical,1,1517,1,male,,1,1,research scientist,4,married,2342.59,6090.75,5,y,yes,13,3.0,4,part time,0,,4,2.0,3,,2,2,2342.59,1995,28111.13,,,yes
1517,1517,47,no,travel_rarely,1973.98,,5,5,,1,1518,4,male,,3,5,research director,3,married,,41453.67,4,y,,11,3.0,2,full time,1,21.0,2,3.0,3,,1,1,,1976,191324.62,,,yes
1518,1518,29,no,,410.94,,9,5,other,1,1519,2,male,,2,1,laboratory technician,4,,,8629.83,0,y,no,17,3.0,3,full time,0,4.0,2,,3,,2,2,,1994,39830.0,,,no
1519,1519,37,no,,654.85,,5,2,medical,1,1520,4,male,,3,2,manufacturing director,4,,5289.17,13751.83,7,y,no,16,3.0,3,full time,2,8.0,2,2.0,6,,0,4,5289.17,1986,63470.0,,,no
1520,1520,23,no,,299.62,,22,1,,1,1521,3,male,,3,1,research scientist,4,,,6292.0,1,y,,12,3.0,3,full time,2,,2,2.0,4,,0,2,,2000,29040.0,,,no
1521,1521,42,no,travel_rarely,278.16,human resources,2,1,,1,1522,3,male,34.76984126984127,3,1,human resources,3,divorced,2246.67,5841.33,0,y,yes,11,3.0,3,part time,1,4.0,5,3.0,3,,1,0,2246.67,1981,26960.0,human resources  -  human resources,,yes
1522,1522,30,no,,556.26,sales,28,2,,1,1523,4,female,69.53208262471655,3,2,sales executive,3,,4492.84,11681.39,7,y,,12,3.0,2,part time,1,4.0,2,4.0,2,,2,2,4492.84,1993,53914.11,sales executive  -  sales,,yes
1523,1523,21,yes,,224.3,,1,1,,1,1524,1,female,,2,1,sales representative,2,single,1811.67,4710.33,1,y,,11,3.0,3,part time,0,3.0,3,3.0,3,,1,2,1811.67,2002,21740.0,,,no
1524,1524,57,no,travel_rarely,696.94,,1,4,medical,1,1525,4,male,,3,2,healthcare representative,3,,5629.17,14635.83,2,y,no,11,3.0,3,full time,0,,2,3.0,3,,1,2,5629.17,1966,67550.0,,,no
1525,1525,21,no,,290.04,,9,2,,1,1526,1,male,,3,1,sales representative,4,single,2342.59,6090.75,1,y,,24,4.0,3,part time,0,3.0,3,2.0,3,2.0,2,2,2342.59,2002,28111.13,,,yes
1526,1526,31,no,travel_rarely,274.13,,9,4,life sciences,1,1527,3,male,,2,1,research scientist,2,,2214.17,5756.83,0,y,,16,3.0,4,part time,0,3.0,5,3.0,2,,2,2,2214.17,1992,26570.0,,,no
1527,1527,29,no,,290.04,research & development,23,3,,1,1528,4,male,,3,1,research scientist,4,,,6090.75,9,y,no,16,,4,part time,0,6.0,4,3.0,3,,1,2,,1994,28111.13,research scientist  -  research & development,,yes
1528,1528,27,no,travel_rarely,290.04,,1,2,,1,1529,4,male,,3,1,laboratory technician,2,,,6090.75,1,y,no,11,3.0,2,part time,1,5.0,2,3.0,5,,0,4,,1996,28111.13,,,yes
1529,1529,49,no,travel_rarely,1131.31,,7,3,other,1,1530,2,male,,2,3,healthcare representative,3,single,,23757.5,8,y,no,24,4.0,3,full time,0,,2,3.0,5,,0,0,,1974,109650.0,,,no
1530,1530,36,no,travel_rarely,262.37,,2,3,,1,1531,4,female,,3,1,research scientist,3,married,2119.17,5509.83,4,y,no,13,3.0,2,,1,,3,3.0,2,,2,2,2119.17,1987,,,,yes
1531,1531,34,yes,non-travel,547.24,,37,3,marketing,1,1532,1,male,,4,2,sales executive,4,,4420.0,11492.0,8,y,yes,13,3.0,2,,0,,3,2.0,5,,0,4,4420.0,1989,,,,yes
1532,1532,24,no,,556.26,,32,4,marketing,1,1533,4,female,,3,2,sales executive,3,divorced,4492.84,11681.39,1,y,yes,12,3.0,4,part time,1,,2,4.0,5,,0,3,4492.84,1999,53914.11,,,yes
1533,1533,42,no,,290.04,,1,4,,1,1534,2,female,,3,1,laboratory technician,1,,2342.59,6090.75,3,y,no,16,3.0,2,part time,1,8.0,5,3.0,5,,1,2,2342.59,1981,28111.13,,,yes
1534,1534,54,no,,2002.21,,5,2,medical,1,1535,1,male,,3,5,research director,1,married,16171.67,42046.33,4,y,,11,3.0,3,,1,24.0,4,2.0,4,,1,2,16171.67,1969,,,,yes
1535,1535,34,no,,674.56,,4,4,,1,1536,3,female,,3,2,sales executive,3,married,,14165.67,9,y,no,15,3.0,1,full time,1,,3,3.0,3,,1,2,,1989,65380.0,,,yes
1536,1536,43,no,,232.97,,21,3,,1,1537,4,male,29.121031746031747,3,1,laboratory technician,4,,1881.67,4892.33,7,y,,20,4.0,1,part time,1,,1,3.0,3,,1,2,1881.67,1980,22580.0,,,yes
1537,1537,43,no,travel_rarely,556.26,,8,4,other,1,1538,3,female,,3,2,healthcare representative,3,,4492.84,11681.39,4,y,yes,14,3.0,4,,0,,3,3.0,5,,0,2,4492.84,1980,,,,yes
1538,1538,31,no,travel_rarely,228.84,,1,2,,1,1539,4,male,,2,1,laboratory technician,1,married,1848.33,4805.67,1,y,no,12,3.0,3,,1,4.0,3,,4,,3,2,1848.33,1992,,,,yes
1539,1539,25,yes,travel_rarely,290.04,,3,3,medical,1,1540,1,male,36.25443871706758,3,1,laboratory technician,1,married,,6090.75,5,y,no,13,3.0,3,part time,1,6.0,5,,2,,0,2,,1998,28111.13,,,yes
1540,1540,45,no,,273.83,,10,2,life sciences,1,1541,1,male,,3,1,research scientist,4,married,,5750.33,3,y,no,21,,4,part time,2,8.0,3,2.0,2,,0,2,,1978,26540.0,,,yes
1541,1541,45,no,travel_rarely,1582.77,,33,2,medical,1,1542,3,male,,3,4,healthcare representative,4,married,12783.92,33238.2,0,y,yes,14,3.0,2,full time,0,21.0,2,3.0,20,,4,10,12783.92,1978,153407.07,,,yes
1542,1542,47,yes,non-travel,1032.49,,29,4,life sciences,1,1543,1,male,129.06091077207583,3,3,manager,2,married,,21682.23,1,y,,12,3.0,4,part time,1,,2,2.0,10,,9,9,,1976,100071.84,,,no
1543,1543,35,no,,1032.49,,38,3,life sciences,1,1544,2,female,,4,3,manager,2,divorced,8339.32,21682.23,7,y,,18,,2,,1,10.0,6,2.0,7,,6,2,8339.32,1988,,,,yes
1544,1544,29,no,travel_frequently,556.26,,2,2,,1,1545,2,male,69.53208262471655,3,2,sales executive,4,single,4492.84,11681.39,1,y,,18,3.0,1,part time,0,,3,,10,,0,9,4492.84,1994,53914.11,,,yes
1545,1545,55,no,travel_rarely,556.26,research & development,17,2,technical degree,1,1546,1,male,,3,2,laboratory technician,4,married,4492.84,11681.39,3,y,,19,,4,,1,12.0,4,3.0,10,,0,8,4492.84,1968,,laboratory technician  -  research & development,,yes
1546,1546,26,yes,travel_rarely,601.3,,4,4,,1,1547,4,male,,2,2,sales executive,4,single,,12627.33,1,y,,12,3.0,2,full time,0,,0,,8,,7,4,,1997,58280.0,,,yes
1547,1547,31,no,travel_rarely,556.26,,7,3,technical degree,1,1548,2,male,,4,2,sales executive,4,,,11681.39,4,y,,11,3.0,2,part time,1,10.0,3,2.0,8,,7,7,,1992,53914.11,,,no
1548,1548,43,no,travel_frequently,253.29,,10,4,life sciences,1,1549,3,female,,3,1,laboratory technician,4,,2045.83,5319.17,0,y,no,19,3.0,1,part time,0,,5,3.0,8,,1,7,2045.83,1980,24550.0,,,no
1549,1549,31,no,travel_rarely,556.26,,7,3,marketing,1,1550,4,male,,3,2,sales executive,4,,4492.84,11681.39,4,y,,12,3.0,4,,3,13.0,3,3.0,7,,1,7,4492.84,1992,,,,yes
1550,1550,32,no,,521.55,,2,4,medical,1,1551,1,female,65.19345238095238,4,2,research scientist,4,single,,10952.5,7,y,,16,3.0,3,part time,0,,0,2.0,7,,0,7,,1991,50550.0,,,no
1551,1551,33,no,,483.06,,10,3,,1,1552,2,male,,2,2,sales executive,4,,3901.67,10144.33,3,y,no,14,3.0,3,,0,,6,2.0,7,,0,1,3901.67,1990,,,,yes
1552,1552,43,no,travel_frequently,542.39,research & development,30,4,life sciences,1,1553,3,female,,2,2,laboratory technician,3,divorced,4380.83,11390.17,1,y,no,11,,2,,1,9.0,3,4.0,9,,0,0,4380.83,1980,,laboratory technician  -  research & development,,no
1553,1553,29,yes,travel_rarely,218.63,,8,4,,1,1554,2,male,,1,1,laboratory technician,1,,1765.83,4591.17,1,y,,11,3.0,4,,0,7.0,4,2.0,7,,0,7,1765.83,1994,,,,yes
1554,1554,27,no,,556.26,sales,12,4,,1,1555,2,female,,3,2,sales executive,2,,4492.84,11681.39,1,y,no,18,3.0,1,part time,1,8.0,3,3.0,8,,0,7,4492.84,1996,53914.11,sales executive  -  sales,,yes
1555,1555,29,no,travel_rarely,556.26,,10,1,,1,1556,4,female,,2,2,sales executive,2,divorced,4492.84,11681.39,1,y,yes,14,3.0,1,,2,7.0,2,3.0,7,,1,7,4492.84,1994,,,,yes
1556,1556,37,no,,616.37,,6,3,medical,1,1557,3,male,,4,2,research scientist,1,divorced,,12943.67,4,y,,13,3.0,1,full time,2,13.0,2,3.0,7,,6,7,,1986,59740.0,,,yes
1557,1557,26,no,travel_rarely,556.26,,1,3,,1,1558,3,male,69.53208262471655,3,2,sales executive,3,,,11681.39,1,y,,17,3.0,2,part time,1,,3,3.0,8,,7,7,,1997,53914.11,,,no
1558,1558,40,no,travel_rarely,290.04,,10,4,life sciences,1,1559,4,female,,4,1,laboratory technician,3,married,,6090.75,3,y,yes,13,3.0,3,part time,1,,3,3.0,7,,1,7,,1983,28111.13,,,yes
1559,1559,41,yes,,556.26,,4,3,,1,1560,1,male,69.53208262471655,3,2,sales executive,2,,4492.84,11681.39,1,y,no,18,3.0,3,part time,0,8.0,5,3.0,8,,7,7,4492.84,1982,53914.11,,,yes
1560,1560,51,no,travel_rarely,556.26,,31,2,,1,1561,3,female,69.53208262471655,3,2,sales executive,4,,,11681.39,4,y,no,11,3.0,3,part time,1,18.0,2,2.0,7,,0,7,,1972,53914.11,,,no
1561,1561,37,no,,313.03,,14,3,,1,1562,4,female,,3,1,laboratory technician,1,,2528.33,6573.67,1,y,no,12,3.0,3,full time,1,,2,2.0,18,,12,17,2528.33,1986,30340.0,,,no
1562,1562,56,no,,1363.14,,6,3,life sciences,1,1563,3,female,,4,4,sales executive,1,married,11010.0,28626.0,9,y,no,11,3.0,4,full time,3,36.0,0,2.0,7,,7,7,11010.0,1967,132120.0,,,yes
1563,1563,41,no,travel_rarely,865.84,sales,1,3,marketing,1,1564,2,male,108.23015873015872,4,3,sales executive,1,married,6993.33,18182.67,1,y,,16,3.0,3,part time,1,10.0,2,3.0,10,,0,7,6993.33,1982,83920.0,sales executive  -  sales,,yes
