age,attrition,businesstravel,dailyrate,department,education,educationfield,employeecount,employeenumber,distancefromhome(miles),environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,roledepartament,numberchildren,remotework
31,no,travel_frequently,287.96,,3,,1,1489,20,3,male,36.0,4,1,sales representative,4,married,2325.83,6047.17,0,y,no,12,,1,parttime,1,3.0,4,3.0,2,,2,2,,1992,27910.0,,,no
35,no,,556.26,,2,marketing,1,1490,11,4,male,69.53,3,2,sales executive,4,divorced,4492.84,11681.39,1,y,no,11,3.0,4,parttime,1,5.0,3,3.0,5,,0,2,,1988,53914.11,,,yes
34,no,,556.26,,2,,1,1491,2,4,male,69.53,3,2,manufacturing director,3,single,4492.84,11681.39,2,y,no,11,3.0,4,parttime,0,11.359610274579271,3,3.0,3,,0,2,,1989,53914.11,,,yes
33,yes,,848.51,,4,,1,1492,9,1,female,106.06,3,2,sales executive,1,single,6853.33,17818.67,0,y,no,17,3.0,1,fulltime,0,6.0,3,3.0,5,,0,3,,1990,82240.0,,,yes
31,yes,,269.29,research & development,3,medical,1,1493,15,3,male,33.66,3,1,laboratory technician,3,,2175.0,5655.0,1,y,no,12,3.0,3,parttime,1,11.359610274579271,5,2.0,2,,2,2,,1992,26100.0,laboratory technician  -  research & development,,no
37,no,travel_rarely,591.29,,2,,1,1494,25,3,female,73.91,2,2,healthcare representative,4,,4775.83,12417.17,7,y,no,13,3.0,3,fulltime,2,9.0,2,3.0,6,,1,3,,1986,57310.0,,,no
27,no,travel_rarely,261.96,,3,,1,1495,6,4,male,32.75,2,1,research scientist,3,married,2115.83,5501.17,1,y,no,13,,3,parttime,1,4.0,0,3.0,4,2.0,2,2,2115.83,1996,,,,no
35,no,travel_frequently,245.14,,4,other,1,1496,4,4,male,30.64,2,1,laboratory technician,4,married,1980.0,5148.0,1,y,no,13,3.0,2,parttime,1,2.0,2,4.0,2,,2,2,1980.0,1988,23760.0,,,yes
56,no,,1973.98,,4,,1,1497,4,4,female,246.75,3,5,manager,1,divorced,15943.72,41453.67,4,y,no,13,3.0,4,fulltime,1,28.0,2,3.0,5,,4,2,15943.72,1967,191324.62,,,no
45,no,,290.04,research & development,3,medical,1,1498,7,1,female,36.25,3,1,research scientist,3,,2342.59,6090.75,4,y,yes,19,3.0,3,parttime,1,11.359610274579271,2,3.0,3,,0,2,,1978,28111.13,research scientist  -  research & development,,yes
43,no,travel_rarely,365.13,,3,life sciences,1,1499,2,2,male,45.64,3,1,human resources,4,,2949.17,7667.83,0,y,no,13,3.0,2,fulltime,0,11.359610274579271,5,3.0,9,,1,8,2949.17,1980,35390.0,,,yes
31,no,travel_rarely,564.16,,4,marketing,1,1500,29,1,female,70.52,2,2,sales executive,4,,4556.67,11847.33,1,y,no,14,3.0,1,fulltime,2,11.359610274579271,3,3.0,12,,5,7,,1992,54680.0,,,yes
35,yes,,599.75,,3,,1,1501,27,3,male,74.97,3,2,sales executive,4,,4844.17,12594.83,1,y,no,18,3.0,4,fulltime,0,11.359610274579271,2,3.0,10,,7,7,4844.17,1988,58130.0,,,yes
35,no,non-travel,556.26,research & development,2,medical,1,1502,2,2,male,69.53,3,2,manufacturing director,4,divorced,4492.84,11681.39,2,y,no,14,3.0,3,parttime,1,15.0,6,3.0,7,,1,7,4492.84,1988,53914.11,manufacturing director  -  research & development,,no
30,no,,997.39,,3,medical,1,1503,47,4,female,124.67,3,3,manufacturing director,3,single,8055.83,20945.17,9,y,no,14,3.0,2,parttime,0,9.0,3,3.0,7,,0,2,8055.83,1993,96670.0,,,no
46,yes,travel_rarely,556.26,,2,medical,1,1504,21,4,female,69.53,3,2,healthcare representative,2,married,4492.84,11681.39,4,y,no,22,4.0,4,parttime,1,13.0,2,4.0,9,7.0,3,7,4492.84,1977,53914.11,,,no
45,no,non-travel,531.76,,4,,1,1505,48,4,female,66.47,3,2,sales executive,3,married,4295.0,11167.0,4,y,no,22,4.0,2,parttime,2,10.0,3,4.0,8,,5,7,4295.0,1978,,,,yes
43,no,travel_frequently,585.52,,4,life sciences,1,1506,2,1,male,73.19,3,2,sales executive,4,married,4729.17,12295.83,1,y,no,20,4.0,3,parttime,1,7.0,5,3.0,7,,7,7,4729.17,1980,,,,no
46,yes,,754.62,,3,life sciences,1,1507,10,3,female,94.33,3,3,sales executive,2,,6095.0,15847.0,5,y,no,21,4.0,3,parttime,3,14.0,2,3.0,8,,0,7,6095.0,1977,73140.0,,,no
40,no,travel_rarely,1582.77,research & development,4,,1,1508,1,1,male,197.85,3,4,manager,1,,12783.92,33238.2,2,y,no,11,3.0,1,fulltime,1,22.0,3,3.0,19,,11,16,12783.92,1983,153407.07,manager  -  research & development,,yes
27,no,travel_rarely,556.26,sales,2,,1,1509,2,1,female,69.53,4,2,sales executive,3,single,4492.84,11681.39,0,y,no,14,3.0,2,parttime,0,9.0,5,2.0,8,,0,7,4492.84,1996,53914.11,sales executive  -  sales,,yes
42,no,,1032.49,,3,medical,1,1510,6,3,male,129.06,3,3,research director,1,married,8339.32,21682.23,9,y,no,13,3.0,2,parttime,1,18.0,3,4.0,13,,5,7,8339.32,1981,100071.84,,,no
26,no,travel_frequently,290.04,,3,other,1,1511,6,3,male,36.25,4,1,laboratory technician,4,married,2342.59,6090.75,0,y,no,18,3.0,1,parttime,1,8.0,3,3.0,7,,7,7,2342.59,1997,28111.13,,,yes
28,no,travel_frequently,556.26,,2,life sciences,1,1512,1,3,male,69.53,2,2,sales executive,4,married,4492.84,11681.39,1,y,no,12,3.0,3,parttime,1,7.0,2,3.0,7,,0,7,,1995,53914.11,,,yes
31,no,travel_rarely,290.04,research & development,4,,1,1513,5,3,male,36.25,3,1,research scientist,4,married,2342.59,6090.75,0,y,no,12,3.0,3,parttime,1,11.359610274579271,4,3.0,5,,0,3,,1992,28111.13,research scientist  -  research & development,,yes
31,no,travel_rarely,661.35,,3,human resources,1,1514,2,1,male,82.67,2,2,human resources,1,,5341.67,13888.33,3,y,no,12,3.0,4,fulltime,0,11.359610274579271,1,3.0,2,,1,0,5341.67,1992,64100.0,,,yes
31,no,,290.04,research & development,4,,1,1515,2,3,male,36.25,3,1,research scientist,4,,2342.59,6090.75,0,y,no,18,3.0,2,parttime,1,3.0,2,1.0,2,,2,2,,1992,28111.13,research scientist  -  research & development,,yes
52,yes,,509.79,,4,medical,1,1516,8,3,male,63.72,2,2,research scientist,2,,4117.5,10705.5,2,y,no,15,,1,parttime,0,11.0,3,2.0,8,,7,7,4117.5,1971,49410.0,,,no
28,yes,,290.04,,4,medical,1,1517,2,1,male,36.25,1,1,research scientist,4,married,2342.59,6090.75,5,y,yes,13,3.0,4,parttime,0,11.359610274579271,4,2.0,3,,2,2,2342.59,1995,28111.13,,,yes
47,no,travel_rarely,1973.98,,5,,1,1518,5,4,male,246.75,3,5,research director,3,married,15943.72,41453.67,4,y,no,11,3.0,2,fulltime,1,21.0,2,3.0,3,,1,1,,1976,191324.62,,,yes
29,no,,410.94,,5,other,1,1519,9,2,male,51.37,2,1,laboratory technician,4,,3319.17,8629.83,0,y,no,17,3.0,3,fulltime,0,4.0,2,3.0,3,,2,2,,1994,39830.0,,,no
37,no,,654.85,,2,medical,1,1520,5,4,male,81.86,3,2,manufacturing director,4,,5289.17,13751.83,7,y,no,16,3.0,3,fulltime,2,8.0,2,2.0,6,,0,4,5289.17,1986,63470.0,,,no
23,no,,299.62,,1,,1,1521,22,3,male,37.45,3,1,research scientist,4,,2420.0,6292.0,1,y,no,12,3.0,3,fulltime,2,11.359610274579271,2,2.0,4,,0,2,,2000,29040.0,,,no
42,no,travel_rarely,278.16,human resources,1,,1,1522,2,3,male,34.77,3,1,human resources,3,divorced,2246.67,5841.33,0,y,yes,11,3.0,3,parttime,1,4.0,5,3.0,3,,1,0,2246.67,1981,26960.0,human resources  -  human resources,,yes
30,no,,556.26,sales,2,,1,1523,28,4,female,69.53,3,2,sales executive,3,,4492.84,11681.39,7,y,no,12,3.0,2,parttime,1,4.0,2,4.0,2,,2,2,4492.84,1993,53914.11,sales executive  -  sales,,yes
21,yes,,224.3,,1,,1,1524,1,1,female,28.04,2,1,sales representative,2,single,1811.67,4710.33,1,y,no,11,3.0,3,parttime,0,3.0,3,3.0,3,,1,2,1811.67,2002,21740.0,,,no
57,no,travel_rarely,696.94,,4,medical,1,1525,1,4,male,87.12,3,2,healthcare representative,3,,5629.17,14635.83,2,y,no,11,3.0,3,fulltime,0,11.359610274579271,2,3.0,3,,1,2,5629.17,1966,67550.0,,,no
21,no,,290.04,,2,,1,1526,9,1,male,36.25,3,1,sales representative,4,single,2342.59,6090.75,1,y,no,24,4.0,3,parttime,0,3.0,3,2.0,3,2.0,2,2,2342.59,2002,28111.13,,,yes
31,no,travel_rarely,274.13,,4,life sciences,1,1527,9,3,male,34.27,2,1,research scientist,2,,2214.17,5756.83,0,y,no,16,3.0,4,parttime,0,3.0,5,3.0,2,,2,2,2214.17,1992,26570.0,,,no
29,no,,290.04,research & development,3,,1,1528,23,4,male,36.25,3,1,research scientist,4,,2342.59,6090.75,9,y,no,16,,4,parttime,0,6.0,4,3.0,3,,1,2,,1994,28111.13,research scientist  -  research & development,,yes
27,no,travel_rarely,290.04,,2,,1,1529,1,4,male,36.25,3,1,laboratory technician,2,,2342.59,6090.75,1,y,no,11,3.0,2,parttime,1,5.0,2,3.0,5,,0,4,,1996,28111.13,,,yes
49,no,travel_rarely,1131.31,,3,other,1,1530,7,2,male,141.41,2,3,healthcare representative,3,single,9137.5,23757.5,8,y,no,24,4.0,3,fulltime,0,11.359610274579271,2,3.0,5,,0,0,,1974,109650.0,,,no
36,no,travel_rarely,262.37,,3,,1,1531,2,4,female,32.8,3,1,research scientist,3,married,2119.17,5509.83,4,y,no,13,3.0,2,parttime,1,11.359610274579271,3,3.0,2,,2,2,2119.17,1987,,,,yes
34,yes,non-travel,547.24,,3,marketing,1,1532,37,1,male,68.4,4,2,sales executive,4,,4420.0,11492.0,8,y,yes,13,3.0,2,parttime,0,11.359610274579271,3,2.0,5,,0,4,4420.0,1989,,,,yes
24,no,,556.26,,4,marketing,1,1533,32,4,female,69.53,3,2,sales executive,3,divorced,4492.84,11681.39,1,y,yes,12,3.0,4,parttime,1,11.359610274579271,2,4.0,5,,0,3,4492.84,1999,53914.11,,,yes
42,no,,290.04,,4,,1,1534,1,2,female,36.25,3,1,laboratory technician,1,,2342.59,6090.75,3,y,no,16,3.0,2,parttime,1,8.0,5,3.0,5,,1,2,2342.59,1981,28111.13,,,yes
54,no,,2002.21,,2,medical,1,1535,5,1,male,250.28,3,5,research director,1,married,16171.67,42046.33,4,y,no,11,3.0,3,parttime,1,24.0,4,2.0,4,,1,2,16171.67,1969,,,,yes
34,no,,674.56,,4,,1,1536,4,3,female,84.32,3,2,sales executive,3,married,5448.33,14165.67,9,y,no,15,3.0,1,fulltime,1,11.359610274579271,3,3.0,3,,1,2,,1989,65380.0,,,yes
43,no,,232.97,,3,,1,1537,21,4,male,29.12,3,1,laboratory technician,4,,1881.67,4892.33,7,y,no,20,4.0,1,parttime,1,11.359610274579271,1,3.0,3,,1,2,1881.67,1980,22580.0,,,yes
43,no,travel_rarely,556.26,,4,other,1,1538,8,3,female,69.53,3,2,healthcare representative,3,,4492.84,11681.39,4,y,yes,14,3.0,4,parttime,0,11.359610274579271,3,3.0,5,,0,2,4492.84,1980,,,,yes
31,no,travel_rarely,228.84,,2,,1,1539,1,4,male,28.61,2,1,laboratory technician,1,married,1848.33,4805.67,1,y,no,12,3.0,3,parttime,1,4.0,3,3.0,4,,3,2,1848.33,1992,,,,yes
25,yes,travel_rarely,290.04,,3,medical,1,1540,3,1,male,36.25,3,1,laboratory technician,1,married,2342.59,6090.75,5,y,no,13,3.0,3,parttime,1,6.0,5,3.0,2,,0,2,,1998,28111.13,,,yes
45,no,,273.83,,2,life sciences,1,1541,10,1,male,34.23,3,1,research scientist,4,married,2211.67,5750.33,3,y,no,21,,4,parttime,2,8.0,3,2.0,2,,0,2,,1978,26540.0,,,yes
45,no,travel_rarely,1582.77,,2,medical,1,1542,33,3,male,197.85,3,4,healthcare representative,4,married,12783.92,33238.2,0,y,yes,14,3.0,2,fulltime,0,21.0,2,3.0,20,,4,10,12783.92,1978,153407.07,,,yes
47,yes,non-travel,1032.49,,4,life sciences,1,1543,29,1,male,129.06,3,3,manager,2,married,8339.32,21682.23,1,y,no,12,3.0,4,parttime,1,11.359610274579271,2,2.0,10,,9,9,,1976,100071.84,,,no
35,no,,1032.49,,3,life sciences,1,1544,38,2,female,129.06,4,3,manager,2,divorced,8339.32,21682.23,7,y,no,18,,2,parttime,1,10.0,6,2.0,7,,6,2,8339.32,1988,,,,yes
29,no,travel_frequently,556.26,,2,,1,1545,2,2,male,69.53,3,2,sales executive,4,single,4492.84,11681.39,1,y,no,18,3.0,1,parttime,0,11.359610274579271,3,3.0,10,,0,9,4492.84,1994,53914.11,,,yes
55,no,travel_rarely,556.26,research & development,2,technical degree,1,1546,17,1,male,69.53,3,2,laboratory technician,4,married,4492.84,11681.39,3,y,no,19,,4,parttime,1,12.0,4,3.0,10,,0,8,4492.84,1968,,laboratory technician  -  research & development,,yes
26,yes,travel_rarely,601.3,,4,,1,1547,4,4,male,75.16,2,2,sales executive,4,single,4856.67,12627.33,1,y,no,12,3.0,2,fulltime,0,11.359610274579271,0,3.0,8,,7,4,,1997,58280.0,,,yes
31,no,travel_rarely,556.26,,3,technical degree,1,1548,7,2,male,69.53,4,2,sales executive,4,,4492.84,11681.39,4,y,no,11,3.0,2,parttime,1,10.0,3,2.0,8,,7,7,,1992,53914.11,,,no
43,no,travel_frequently,253.29,,4,life sciences,1,1549,10,3,female,31.66,3,1,laboratory technician,4,,2045.83,5319.17,0,y,no,19,3.0,1,parttime,0,11.359610274579271,5,3.0,8,,1,7,2045.83,1980,24550.0,,,no
31,no,travel_rarely,556.26,,3,marketing,1,1550,7,4,male,69.53,3,2,sales executive,4,,4492.84,11681.39,4,y,no,12,3.0,4,parttime,3,13.0,3,3.0,7,,1,7,4492.84,1992,,,,yes
32,no,,521.55,,4,medical,1,1551,2,1,female,65.19,4,2,research scientist,4,single,4212.5,10952.5,7,y,no,16,3.0,3,parttime,0,11.359610274579271,0,2.0,7,,0,7,,1991,50550.0,,,no
33,no,,483.06,,3,,1,1552,10,2,male,60.38,2,2,sales executive,4,,3901.67,10144.33,3,y,no,14,3.0,3,parttime,0,11.359610274579271,6,2.0,7,,0,1,3901.67,1990,,,,yes
43,no,travel_frequently,542.39,research & development,4,life sciences,1,1553,30,3,female,67.8,2,2,laboratory technician,3,divorced,4380.83,11390.17,1,y,no,11,,2,parttime,1,9.0,3,4.0,9,,0,0,4380.83,1980,,laboratory technician  -  research & development,,no
29,yes,travel_rarely,218.63,,4,,1,1554,8,2,male,27.33,1,1,laboratory technician,1,,1765.83,4591.17,1,y,no,11,3.0,4,parttime,0,7.0,4,2.0,7,,0,7,1765.83,1994,,,,yes
27,no,,556.26,sales,4,,1,1555,12,2,female,69.53,3,2,sales executive,2,,4492.84,11681.39,1,y,no,18,3.0,1,parttime,1,8.0,3,3.0,8,,0,7,4492.84,1996,53914.11,sales executive  -  sales,,yes
29,no,travel_rarely,556.26,,1,,1,1556,10,4,female,69.53,2,2,sales executive,2,divorced,4492.84,11681.39,1,y,yes,14,3.0,1,parttime,2,7.0,2,3.0,7,,1,7,4492.84,1994,,,,yes
37,no,,616.37,,3,medical,1,1557,6,3,male,77.05,4,2,research scientist,1,divorced,4978.33,12943.67,4,y,no,13,3.0,1,fulltime,2,13.0,2,3.0,7,,6,7,,1986,59740.0,,,yes
26,no,travel_rarely,556.26,,3,,1,1558,1,3,male,69.53,3,2,sales executive,3,,4492.84,11681.39,1,y,no,17,3.0,2,parttime,1,11.359610274579271,3,3.0,8,,7,7,,1997,53914.11,,,no
40,no,travel_rarely,290.04,,4,life sciences,1,1559,10,4,female,36.25,4,1,laboratory technician,3,married,2342.59,6090.75,3,y,yes,13,3.0,3,parttime,1,11.359610274579271,3,3.0,7,,1,7,,1983,28111.13,,,yes
41,yes,,556.26,,3,,1,1560,4,1,male,69.53,3,2,sales executive,2,,4492.84,11681.39,1,y,no,18,3.0,3,parttime,0,8.0,5,3.0,8,,7,7,4492.84,1982,53914.11,,,yes
51,no,travel_rarely,556.26,,2,,1,1561,31,3,female,69.53,3,2,sales executive,4,,4492.84,11681.39,4,y,no,11,3.0,3,parttime,1,18.0,2,2.0,7,,0,7,,1972,53914.11,,,no
37,no,,313.03,,3,,1,1562,14,4,female,39.13,3,1,laboratory technician,1,,2528.33,6573.67,1,y,no,12,3.0,3,fulltime,1,11.359610274579271,2,2.0,18,,12,17,2528.33,1986,30340.0,,,no
56,no,,1363.14,,3,life sciences,1,1563,6,3,female,170.39,4,4,sales executive,1,married,11010.0,28626.0,9,y,no,11,3.0,4,fulltime,3,36.0,0,2.0,7,,7,7,11010.0,1967,132120.0,,,yes
41,no,travel_rarely,865.84,sales,3,marketing,1,1564,1,2,male,108.23,4,3,sales executive,1,married,6993.33,18182.67,1,y,no,16,3.0,3,parttime,1,10.0,2,3.0,10,,0,7,6993.33,1982,83920.0,sales executive  -  sales,,yes
46,no,,556.26,,3,medical,1,1565,18,3,female,69.53,3,2,manufacturing director,3,,4492.84,11681.39,2,y,no,14,3.0,3,parttime,1,19.0,5,2.0,10,,0,8,4492.84,1977,,,,no
30,no,non-travel,290.04,,3,,1,1566,2,3,female,36.25,3,1,laboratory technician,4,single,2342.59,6090.75,0,y,no,14,3.0,3,parttime,0,12.0,2,2.0,11,,6,7,2342.59,1993,28111.13,,,yes
35,no,travel_rarely,1032.49,,3,life sciences,1,1567,16,4,male,129.06,3,3,healthcare representative,3,,8339.32,21682.23,4,y,yes,12,3.0,3,parttime,0,10.0,2,3.0,8,,0,0,,1988,100071.84,,,yes
48,no,travel_rarely,417.96,,5,,1,1568,2,2,female,52.25,3,2,sales executive,4,married,3375.83,8777.17,2,y,no,14,3.0,1,parttime,1,14.0,2,3.0,9,,6,7,3375.83,1975,40510.0,,,yes
45,no,travel_rarely,495.75,,3,other,1,1569,2,4,male,61.97,3,2,sales executive,2,,4004.17,10410.83,0,y,no,19,3.0,2,parttime,1,11.359610274579271,3,4.0,8,,3,7,,1978,48050.0,,,no
26,yes,travel_frequently,282.8,,4,life sciences,1,1570,17,2,female,35.35,3,1,human resources,3,,2284.17,5938.83,0,y,yes,11,3.0,2,parttime,1,8.0,2,3.0,7,,1,0,,1997,27410.0,,,yes
41,no,,556.26,,4,other,1,1571,2,1,female,69.53,2,2,healthcare representative,3,single,4492.84,11681.39,2,y,yes,17,3.0,1,parttime,0,10.0,3,3.0,8,,0,7,4492.84,1982,53914.11,,,yes
34,no,,550.64,,4,,1,1572,21,4,male,68.83,4,2,sales executive,4,single,4447.5,11563.5,1,y,no,12,3.0,4,parttime,0,10.0,3,3.0,10,,5,7,,1989,53370.0,,,no
31,no,travel_rarely,556.26,,4,medical,1,1573,29,1,male,69.53,4,2,sales executive,4,divorced,4492.84,11681.39,4,y,no,22,4.0,4,parttime,2,13.0,4,4.0,7,,5,7,,1992,53914.11,,,yes
43,no,travel_frequently,556.26,,5,,1,1574,9,4,male,69.53,3,2,laboratory technician,3,divorced,4492.84,11681.39,3,y,no,13,3.0,2,parttime,1,10.0,3,3.0,8,,4,7,4492.84,1980,53914.11,,,yes
53,no,,556.26,sales,1,,1,1575,1,4,female,69.53,3,2,sales executive,1,single,4492.84,11681.39,7,y,no,20,4.0,4,parttime,0,18.0,2,4.0,14,,8,10,,1970,53914.11,sales executive  -  sales,,no
37,no,travel_rarely,973.35,,3,other,1,1576,3,3,male,121.67,3,3,manufacturing director,3,married,7861.67,20440.33,1,y,no,15,,3,parttime,1,11.359610274579271,2,3.0,10,,7,8,7861.67,1986,94340.0,,,yes
54,no,,1032.49,,4,,1,1577,24,3,male,129.06,3,3,human resources,2,,8339.32,21682.23,2,y,no,15,,3,parttime,1,16.0,1,4.0,9,,7,1,8339.32,1969,100071.84,,,no
38,no,travel_rarely,556.26,sales,4,marketing,1,1578,7,4,female,69.53,2,2,sales executive,4,,4492.84,11681.39,0,y,no,20,,1,parttime,0,11.359610274579271,2,3.0,7,,0,5,4492.84,1985,53914.11,sales executive  -  sales,,yes
29,no,,290.04,research & development,4,life sciences,1,1579,1,2,male,36.25,1,1,research scientist,4,divorced,2342.59,6090.75,1,y,no,18,3.0,4,parttime,1,10.0,5,3.0,10,,2,8,2342.59,1994,,research scientist  -  research & development,,yes
34,no,,1032.49,,3,medical,1,1580,9,4,female,129.06,2,3,healthcare representative,2,,8339.32,21682.23,1,y,no,14,3.0,2,parttime,0,9.0,3,4.0,8,,7,7,8339.32,1989,100071.84,,,yes
39,no,,556.26,,4,technical degree,1,1581,2,4,female,69.53,2,2,healthcare representative,3,single,4492.84,11681.39,1,y,no,11,3.0,1,parttime,0,20.0,4,3.0,20,7.0,11,10,4492.84,1984,53914.11,,,no
32,no,,556.73,,3,marketing,1,1582,10,4,male,69.59,3,2,sales executive,4,,4496.67,11691.33,1,y,no,12,3.0,4,parttime,0,10.0,2,2.0,10,,0,8,4496.67,1991,,,,yes
38,no,travel_rarely,556.26,,4,life sciences,1,1583,1,2,female,69.53,4,2,healthcare representative,4,,4492.84,11681.39,0,y,no,13,3.0,3,parttime,0,10.0,4,3.0,9,,1,8,4492.84,1985,53914.11,,,no
27,no,travel_rarely,1032.49,,2,life sciences,1,1584,1,3,female,129.06,3,3,manufacturing director,1,married,8339.32,21682.23,1,y,no,11,3.0,4,parttime,0,9.0,3,3.0,9,,0,7,,1996,100071.84,,,no
32,no,travel_rarely,1151.33,,2,life sciences,1,1585,3,3,female,143.92,3,3,research director,4,single,9299.17,24177.83,3,y,no,15,3.0,4,fulltime,0,10.0,6,3.0,7,,7,7,,1991,111590.0,,,no
47,no,,511.75,,4,marketing,1,1586,14,4,male,63.97,3,2,sales executive,1,single,4133.33,10746.67,2,y,no,12,3.0,4,parttime,0,20.0,2,3.0,7,,1,7,,1976,49600.0,,,no
27,no,travel_frequently,907.21,,2,,1,1587,10,4,male,113.4,3,3,manufacturing director,1,,7327.5,19051.5,1,y,no,21,4.0,3,parttime,2,9.0,4,2.0,9,,1,7,7327.5,1996,87930.0,,,yes
41,no,,1979.82,,3,,1,1588,1,4,male,247.48,2,5,manager,3,,15990.83,41576.17,1,y,no,12,,2,fulltime,1,22.0,3,3.0,22,,2,10,15990.83,1982,191890.0,,,no
28,yes,,228.63,research & development,2,,1,1589,1,1,female,28.58,1,1,research scientist,2,,1846.67,4801.33,7,y,yes,13,3.0,4,parttime,0,10.0,4,3.0,7,,3,7,,1995,22160.0,research scientist  -  research & development,,yes
36,no,,1208.48,research & development,3,,1,1590,8,1,female,151.06,4,3,research director,1,married,9760.83,25378.17,9,y,no,14,3.0,1,fulltime,1,10.0,2,3.0,8,,0,5,9760.83,1987,117130.0,research director  -  research & development,,no
30,no,,547.24,,5,marketing,1,1591,35,3,male,68.4,3,2,sales executive,4,divorced,4420.0,11492.0,7,y,no,23,,4,parttime,1,10.0,2,2.0,8,,7,7,4420.0,1993,53040.0,,,no
56,no,travel_rarely,1145.55,,3,,1,1592,9,3,male,143.19,3,4,healthcare representative,4,married,9252.5,24056.5,7,y,no,11,3.0,3,fulltime,0,30.0,1,2.0,10,,1,1,9252.5,1967,111030.0,,,yes
45,no,travel_rarely,684.25,,2,,1,1593,2,2,male,85.53,1,2,sales representative,3,single,5526.67,14369.33,0,y,no,13,3.0,1,fulltime,0,9.0,3,3.0,8,,3,1,5526.67,1978,66320.0,,,yes
36,no,non-travel,782.79,,4,,1,1594,8,1,male,97.85,2,3,sales executive,1,single,6322.5,16438.5,1,y,no,15,3.0,2,parttime,0,10.0,1,3.0,10,,0,9,6322.5,1987,75870.0,,,yes
29,no,,447.26,,3,medical,1,1595,27,2,female,55.91,3,2,healthcare representative,3,married,3612.5,9392.5,4,y,no,12,3.0,1,parttime,1,11.0,3,2.0,8,,1,1,3612.5,1994,43350.0,,,yes
38,no,,616.98,,4,life sciences,1,1596,2,1,female,77.12,4,2,manufacturing director,1,single,4983.33,12956.67,6,y,no,12,3.0,4,fulltime,0,17.0,2,3.0,15,,4,12,4983.33,1985,59800.0,,,no
40,no,,437.87,,2,medical,1,1597,2,3,female,54.73,4,2,healthcare representative,2,,3536.67,9195.33,1,y,no,24,4.0,4,parttime,1,8.0,2,3.0,8,,3,7,,1983,42440.0,,,yes
42,no,travel_frequently,1973.98,,3,,1,1598,8,2,male,246.75,3,5,manager,4,,15943.72,41453.67,1,y,no,13,3.0,2,fulltime,1,24.0,4,2.0,24,,14,9,,1981,191324.62,,,yes
36,no,travel_rarely,539.4,,3,other,1,1599,1,3,female,67.42,3,2,manufacturing director,2,,4356.67,11327.33,0,y,no,15,3.0,1,parttime,1,11.359610274579271,2,3.0,9,,0,5,4356.67,1987,52280.0,,,yes
29,no,travel_rarely,278.57,,2,,1,1600,23,3,male,34.82,4,1,research scientist,3,married,2250.0,5850.0,1,y,no,24,4.0,3,parttime,1,10.0,3,3.0,10,,0,7,2250.0,1994,27000.0,,,no
55,yes,,556.26,,1,medical,1,1601,2,3,male,69.53,3,2,sales executive,4,single,4492.84,11681.39,4,y,no,16,3.0,3,parttime,0,11.359610274579271,3,2.0,9,,7,3,4492.84,1968,,,,yes
28,no,,556.26,sales,4,,1,1602,43,4,female,69.53,3,2,sales executive,2,,4492.84,11681.39,1,y,no,20,4.0,1,parttime,0,8.0,2,3.0,8,,7,5,4492.84,1995,53914.11,sales executive  -  sales,,no
26,yes,,244.11,,2,medical,1,1603,5,3,female,30.51,2,1,research scientist,3,married,1971.67,5126.33,1,y,no,14,3.0,1,parttime,1,8.0,2,3.0,8,,1,7,1971.67,1997,23660.0,,,yes
44,no,,290.04,,2,,1,1604,9,2,male,36.25,3,1,research scientist,1,,2342.59,6090.75,1,y,yes,13,3.0,4,parttime,0,8.0,0,3.0,8,,7,1,,1979,28111.13,,,no
41,yes,,290.04,research & development,4,life sciences,1,1605,2,2,female,36.25,1,1,laboratory technician,4,divorced,2342.59,6090.75,4,y,yes,13,3.0,3,parttime,1,11.359610274579271,1,2.0,7,,1,0,,1982,28111.13,laboratory technician  -  research & development,,yes
31,no,travel_rarely,240.29,,4,,1,1606,7,2,male,30.04,2,1,sales representative,3,,1940.83,5046.17,3,y,no,15,,2,parttime,0,11.359610274579271,2,4.0,7,,5,2,,1992,23290.0,,,yes
26,no,travel_frequently,443.03,sales,3,medical,1,1607,1,3,male,55.38,2,2,sales executive,1,,3578.33,9303.67,1,y,no,12,3.0,2,parttime,0,11.359610274579271,2,3.0,7,,0,7,3578.33,1997,42940.0,sales executive  -  sales,,yes
31,no,,556.26,,3,medical,1,1608,12,4,female,69.53,3,2,healthcare representative,4,,4492.84,11681.39,0,y,no,11,3.0,3,parttime,2,10.0,2,1.0,9,,8,5,,1992,53914.11,,,yes
32,no,,693.85,,4,medical,1,1609,3,3,female,86.73,3,2,manufacturing director,1,married,5604.17,14570.83,1,y,no,12,3.0,3,fulltime,1,8.0,2,4.0,8,,6,3,,1991,67250.0,,,yes
36,yes,travel_rarely,1065.28,,1,life sciences,1,1610,3,3,male,133.16,2,3,sales executive,4,married,8604.17,22370.83,1,y,no,11,,1,fulltime,1,11.359610274579271,6,3.0,16,,3,7,8604.17,1987,103250.0,,,no
